month,sentiment_score,positive_count,review_count,negative_count,neutral_count,sentiment_score_normalized,ampara_sentiment,anuradhapura_sentiment,badulla_sentiment,colombo_sentiment,galle_sentiment,gampaha_sentiment,jaffna_sentiment,kalutara_sentiment,kandy_sentiment,matale_sentiment,nuwara_eliya_sentiment,other_sentiment,polonnaruwa_sentiment,trincomalee_sentiment,ampara_reviews,anuradhapura_reviews,badulla_reviews,colombo_reviews,galle_reviews,gampaha_reviews,jaffna_reviews,kalutara_reviews,kandy_reviews,matale_reviews,nuwara_eliya_reviews,other_reviews,polonnaruwa_reviews,trincomalee_reviews,unrest_score,terror_score,economic_score,disaster_score,disease_score,crime_score,diplomacy_score,composite_crisis_score,tone_crisis_score,total_articles
2020-12,1.0,1.0,1.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,7.9434989305951165,5.2215082880989785,24.559955671425143,32.19460629558236,23.833985393025586,11.489176745833287,32.90370027173814,19.735204513756944,59.18083451511297,90865
2021-01,0.0,1.0,2.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,,,,,,,10.20496082227606,5.540149007440881,28.519565591934143,44.56030156269893,30.46301471373219,14.437265907554275,37.8449217327994,24.510025619776552,56.69160001717584,102853
2021-02,0.0,1.0,2.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,,,,,,,10.781223074817795,5.078084375334883,34.698999662160915,36.62891278480065,32.09201263509568,14.31438414234967,51.35799200597161,26.42165838293303,55.85996315040431,108914
2021-03,0.5,3.0,4.0,1.0,0.0,75.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,,,,,2.0,,,,,2.0,,,,,16.65990897387814,5.805564310025002,28.261062276451398,44.14701401116147,28.922562939983298,18.22674636989021,54.965894842123454,28.14125053193042,57.328536596238,116706
2021-04,1.0,7.0,7.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,,,,,,,1.0,1.0,1.0,,,6.869025777219143,4.885942993443308,26.458400287826933,33.649949285830324,23.439609643366264,12.51837860462121,40.7691034847933,21.22720143958578,56.4328486799994,95108
2021-05,1.0,2.0,2.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,3.968455090063151,5.994028155691857,23.56650594068464,46.6567067842825,22.12083723208511,10.67139591538866,28.994495372362127,20.28177492722258,59.08585382265117,85623
2021-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.530526187748979,3.9455613917220633,18.34289467206291,36.20530676584101,28.13067150635209,10.549587353373614,27.21367295084076,18.41688868970592,61.25664962216685,78455
2021-07,1.0,1.0,1.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,5.857399166776479,3.16865220669968,15.654421768211648,28.682595160419226,17.768260287994778,8.367228667403598,27.310013127268306,15.258367197824814,57.081799826656265,62864
2021-08,1.0,2.0,2.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,2.7181129818657315,2.434173090162512,12.717572709235746,27.597948600859706,15.567794321742792,5.95627770205733,15.823837207164484,11.830816659012616,57.77970517636465,52665
2021-09,1.0,4.0,4.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,1.0,,3.6739886268030375,5.672856658732942,24.467027311065813,27.925065972328923,25.45419149831386,11.922750834415478,30.230959026008176,18.47811998966689,62.92238284344922,82382
2021-10,0.7,8.0,10.0,1.0,1.0,85.0,0.7,1.0,1.0,1.0,0.7,0.7,0.7,0.7,1.0,0.5,0.7,-1.0,0.7,1.0,,2.0,1.0,1.0,,,,,2.0,2.0,,1.0,,1.0,5.998297061417291,4.386628478286916,26.03072673806924,23.2307121498856,21.770420562801828,10.518464460876377,38.77993623898246,18.67359795575996,55.52959114919569,83308
2021-11,0.6,29.0,40.0,5.0,6.0,80.0,0.6,0.6,1.0,0.5,0.5714285714285714,-1.0,0.6,1.0,0.6666666666666666,1.0,-0.25,0.7142857142857143,1.0,0.6,,,1.0,2.0,7.0,1.0,,1.0,9.0,5.0,4.0,7.0,3.0,,6.264888041924727,3.0966041314153725,20.2152666533964,20.28347244969196,15.292108089098775,9.698000622457853,24.730964541667117,14.225900647093171,56.26566592014915,62445
2021-12,0.625,36.0,48.0,6.0,6.0,81.25,0.625,1.0,-0.25,1.0,0.3333333333333333,0.625,0.625,1.0,0.4545454545454545,0.6666666666666666,1.0,0.75,1.0,0.625,,4.0,4.0,1.0,3.0,,,1.0,11.0,9.0,2.0,8.0,5.0,,7.051483482509402,6.304246130777141,26.361300305856656,32.54675143909686,20.76438560905306,13.834125715021624,34.94309678510625,20.257912781060146,60.12522802377161,86032
2022-01,0.6417910447761194,49.0,67.0,6.0,12.0,82.08955223880596,0.6417910447761194,0.3333333333333333,0.75,0.6417910447761194,1.0,-1.0,0.6417910447761194,-0.5,0.4545454545454545,1.0,0.4444444444444444,0.6923076923076923,0.875,0.6417910447761194,,3.0,4.0,,12.0,1.0,,2.0,11.0,4.0,9.0,13.0,8.0,,4.25633280285445,3.0657602792080403,23.793228086263056,30.88130688878446,19.515947726373568,8.908123074941777,35.88473008203622,18.043632705780222,54.73137278834398,73833
2022-02,0.7678571428571429,48.0,56.0,5.0,3.0,88.39285714285714,0.7678571428571429,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.8571428571428571,0.8,0.75,0.8461538461538461,1.0,1.0,,1.0,2.0,2.0,10.0,1.0,2.0,2.0,7.0,5.0,4.0,13.0,5.0,2.0,4.951699390793996,3.1900847296437487,18.993530418973386,24.85389489213906,22.06055049328368,8.679530795565524,24.90540644890845,15.376385309901124,56.499454008901125,66474
2022-03,0.7638888888888888,61.0,72.0,6.0,5.0,88.19444444444444,1.0,1.0,0.6,0.7638888888888888,0.9333333333333332,-0.8,1.0,0.0,0.9285714285714286,0.625,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,15.0,5.0,1.0,1.0,14.0,8.0,8.0,9.0,2.0,2.0,13.668109434077016,2.8350640820573,31.59160812495912,29.60697616214481,16.15182210388159,8.657530130179547,38.220721962986254,20.104547428612232,54.33107251133287,83606
2022-04,0.4864864864864865,25.0,37.0,7.0,5.0,74.32432432432432,0.4864864864864865,0.4864864864864865,-0.5,1.0,0.5,-1.0,0.4864864864864865,0.4864864864864865,0.5,1.0,0.5,0.5,0.0,0.4864864864864865,,,2.0,3.0,6.0,1.0,,,6.0,5.0,4.0,8.0,2.0,,90.0018245770529,7.483232609702287,26.573888338740137,47.3163203027921,36.38241887979704,20.99990341171294,32.267266770361054,37.28926498430835,69.57746205490686,128374
2022-05,0.6666666666666666,7.0,9.0,1.0,1.0,83.33333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,-1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,,,,1.0,,1.0,,3.0,,,2.0,,1.0,68.05520359238949,11.888051052111477,26.83132130394113,61.19246356702828,52.20391989399582,24.879532941971902,39.03623052512751,40.58381755379509,69.31071143687974,137771
2022-06,1.0,4.0,4.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,2.0,,1.0,,,19.32176416327937,2.8463339511330563,21.463048078008697,44.55700843479823,22.971131443930197,10.408997735541268,32.878548866899784,22.06383323908437,59.15918148858441,78146
2022-07,0.7142857142857143,12.0,14.0,2.0,0.0,85.71428571428572,0.7142857142857143,0.7142857142857143,1.0,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,1.0,0.0,1.0,1.0,1.0,,,1.0,,3.0,,,,2.0,3.0,2.0,1.0,1.0,1.0,100.0,11.017147204657263,48.24247111572468,64.46078323753981,92.4151746745458,31.700275813219715,51.274889411037904,57.015820208103605,69.2078533484201,188626
2022-08,1.0,19.0,19.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,6.0,,,,4.0,2.0,1.0,1.0,3.0,1.0,19.37244685919333,3.5949300615651194,36.71982099410992,42.47520274690768,39.61089933998581,14.230674293564002,35.46914356524834,27.3533025515106,60.84308000322161,98392
2022-09,0.8461538461538461,11.0,13.0,0.0,2.0,92.3076923076923,0.8461538461538461,1.0,1.0,0.8461538461538461,0.8461538461538461,0.8461538461538461,1.0,0.8461538461538461,0.6666666666666666,0.8461538461538461,1.0,1.0,0.6666666666666666,0.8461538461538461,,2.0,1.0,,,,1.0,,3.0,,2.0,1.0,3.0,,13.906824931831776,3.023962905127078,22.247230606227028,28.887098403052477,20.542706246585325,9.921226885886302,27.504237864630987,18.004755406191567,58.82083369830709,68826
2022-10,0.7272727272727273,9.0,11.0,1.0,1.0,86.36363636363636,0.7272727272727273,0.7272727272727273,1.0,1.0,1.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,1.0,1.0,-1.0,0.5,1.0,0.7272727272727273,,,1.0,1.0,1.0,,,,2.0,1.0,1.0,2.0,2.0,,4.881250443473589,2.2761972061005977,13.823903227382598,21.54408181007871,14.179315368722486,6.171454941564086,18.948568318790365,11.689253045158916,57.40405423786713,51626
2022-11,0.7777777777777778,8.0,9.0,1.0,0.0,88.88888888888889,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778,1.0,1.0,0.7777777777777778,1.0,1.0,0.7777777777777778,0.7777777777777778,,,,,3.0,,,1.0,2.0,,2.0,1.0,,,7.845174500522031,1.7314868674390544,16.35605010033994,25.612302247669533,18.292629318194663,6.414535463999399,16.682662077638398,13.276405796543289,57.16861024152438,51481
2022-12,0.6451612903225806,23.0,31.0,3.0,5.0,82.25806451612902,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.6451612903225806,0.8,0.6451612903225806,0.6451612903225806,1.0,0.0,1.0,0.4285714285714285,0.7142857142857143,1.0,0.6451612903225806,,,,,5.0,,,1.0,3.0,3.0,7.0,7.0,4.0,,4.959301795181089,2.0343893134751654,17.99149044109981,35.88993488388426,17.502621845151,6.66888461992509,19.95212408026385,14.999820996997183,56.278008683538935,57076
2023-01,0.8571428571428571,19.0,21.0,1.0,1.0,92.85714285714286,0.8571428571428571,1.0,1.0,0.8571428571428571,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8,1.0,0.8571428571428571,0.8571428571428571,,1.0,1.0,,3.0,,,,3.0,4.0,5.0,4.0,,,10.408705259850182,2.7564913457291342,25.116043810114096,27.92495620139889,18.73724401685517,11.12428766138293,26.77212606590106,17.548550623033066,56.94442261459805,73256
2023-02,0.5333333333333333,31.0,45.0,7.0,7.0,76.66666666666666,0.5333333333333333,1.0,1.0,0.5333333333333333,0.0,0.5333333333333333,0.0,0.5,0.8333333333333334,0.5,0.8571428571428571,0.2307692307692307,1.0,0.5333333333333333,,2.0,2.0,,4.0,,1.0,4.0,6.0,4.0,7.0,13.0,2.0,,9.509594234336513,2.6327205028971465,20.970302720096257,30.52466113713899,14.4845169839047,8.643578488715269,33.58639176622428,17.19310940475902,52.38611315895933,67656
2023-03,0.75,27.0,32.0,3.0,2.0,87.5,0.75,1.0,1.0,0.75,0.5,-1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.5,,1.0,2.0,,2.0,1.0,2.0,2.0,4.0,4.0,5.0,5.0,2.0,2.0,16.090742298764354,3.055518538539195,21.779679647254333,35.1366867620649,17.37639648578552,10.259285890597663,29.68807110052104,19.055197246218142,53.90470625045777,74397
2023-04,0.8055555555555556,31.0,36.0,2.0,3.0,90.2777777777778,0.8055555555555556,1.0,1.0,1.0,0.75,0.8055555555555556,0.8055555555555556,1.0,0.6666666666666666,0.7142857142857143,0.6666666666666666,1.0,1.0,0.5,,1.0,1.0,1.0,4.0,,,1.0,3.0,7.0,6.0,7.0,3.0,2.0,9.727529826766544,4.778029054117911,26.53211723287277,32.919753059315795,18.100465338265124,11.2026314942208,41.01774939051967,20.611182199439803,56.06655293395645,85854
2023-05,0.0,1.0,3.0,1.0,1.0,50.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,,,1.0,,,,,2.0,,,,,,10.387925354525455,6.123809595364247,29.68871743815617,44.83977835053806,21.060795408160065,13.459041200270446,40.12627181902755,23.669477023720283,54.268386328178295,90991
2023-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.621248213434969,3.495162062694479,27.69484697740429,34.5474364097002,15.15457896620803,8.562015046308717,34.04963357639003,18.303560178877245,52.429747227300496,79242
2023-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.529745674231902,4.270331338105167,52.53951582377556,34.617360492125,25.761905060946127,14.451217549018551,52.41015910837532,28.22574786379681,50.55792637628358,114267
2023-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.180217530130864,4.3596994227059,32.845290198560576,35.92901333497255,23.810121892250017,10.92950128247781,41.03907660514867,22.29898860946377,50.92357158576999,92260
2023-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.221270513821171,5.975245040565596,37.090738534055525,28.551089586251383,21.165041227337525,11.435516586355297,35.38670284938942,20.97508633396799,53.56722832484102,92990
2023-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.438699279292063,4.027772120874683,32.33618769275261,32.84192546992933,26.596499601228345,10.785692055076783,42.23950462028365,22.323754405633924,52.25846900823996,91231
2023-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75248598623458,3.3582628109742427,24.89387751445293,38.31697014669784,20.322282857842616,9.2606703227122,32.7983144146231,19.2432662933625,51.7434449556489,71846
2023-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.615166289925294,3.392784199406295,23.07845365708449,26.658858294511,20.015197282072865,7.4834458408010365,29.31072648582658,16.36494743566108,53.51335743339093,67817
2024-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.237874165002584,5.3807100175691325,26.17827040767698,31.51885645035936,21.767280628489257,9.68243917620923,33.09711604578732,19.837506698727697,54.63202449802954,78112
2024-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.157765095840976,3.5273899339111146,26.24660815643502,26.81956293606499,21.94248896313089,12.11700061172582,45.66303736307376,21.210550437168937,52.58680706091392,77924
2024-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.868427721407356,5.245194784858199,27.677913487049366,27.38587116405483,21.11103435716125,10.806619517273203,32.65645166628056,19.250216099726394,56.91722811393908,79039
2024-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.007359127446707,4.081788405637781,27.398606953269976,36.38829490618973,23.77369865422416,12.667553847970035,46.108996775178056,22.632328381416634,55.32059144816361,80137
2024-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.285424670309062,7.669600655155054,28.16481308573072,28.164586141639603,22.713656830299115,12.610137477328584,31.88771589208429,20.78513353607806,58.70241960917939,85932
2024-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.468034423687063,2.868636428882973,41.44330423236281,28.53264807000749,17.389584209898334,8.758411229998176,43.17716664276547,21.662540748228903,48.28802916912077,84242
2024-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.710419348625993,3.0795213825005425,18.36103573709468,28.17347758697148,15.975357795514922,8.902757058993979,30.13307446507301,15.762234767824944,53.15996460156642,64137
2024-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.013856649062877,2.597447789860044,21.207206915790824,24.733366410973563,15.974729808652407,9.650779682117214,35.3163230411137,17.213387185367232,51.815895847541896,64545
2024-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.933838808753917,3.5561775293046245,17.82569592694428,23.72676698266057,17.49006210790071,11.467712682042093,30.70758550190657,16.243977077073254,54.02903226273855,66903
2024-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.436225963731464,4.6028517909403694,25.779880543832867,22.472414565285145,17.364464735397735,10.576417433112612,38.12592617106632,17.765454457623786,52.9936458469242,79015
2024-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.137228467456642,2.7235516933077144,17.305588024649595,24.99901206162977,16.431904244563206,9.554727996651604,29.0845844686398,14.890942422414048,52.69716938873616,62200
2024-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.504110366638622,2.4976007041888715,28.619794290112612,42.96642765876165,17.05109929100283,8.546453600060099,39.45255246310942,20.805434053410583,49.70263015185889,80052
2025-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.857307937923835,2.962433374313477,25.62199015483485,28.729467347539128,19.06505315908792,9.258523916333075,37.049637253496,18.79205902050404,52.40254692830779,77428
2025-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.280538858422958,4.961549974751538,21.50284315258669,26.95491049278364,17.82289514503357,8.838901469215166,25.470283468099268,16.26170322298469,58.07328670093296,67147
2025-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.063110092952066,5.068396242269759,23.466743805449493,24.628754714661422,18.060274179064177,11.45644404855171,30.34141928936248,17.29787748175873,55.65327475524923,76633
2025-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.648525640375864,4.438153528833267,38.68534089483472,26.88498641035884,20.395129333894342,9.69370780969961,58.38758903192832,23.73334752141785,50.57634759823827,86326
2025-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.907068208772161,4.073088857579303,25.044687124663955,20.691930080308403,14.120912590508611,8.692945835435022,32.861045842480124,15.913096934249657,56.05659651728813,71473
2025-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2082754705888317,1.5398990931512015,10.286779774496653,11.731658375302407,7.743706001670445,3.047897058350057,11.11419988012634,6.667487950526564,54.83345615974292,30373
2025-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.396723870536122,3.549771498461564,19.452847914240337,18.53493130535197,16.987044631026322,8.660749739748226,30.654046838975844,14.605159399762911,56.03810028366711,62358
2025-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.798576829898736,3.2639913447405493,17.705953919783088,37.73309856990426,17.62193934902882,10.248553858702069,30.752593278985703,17.732101021577602,60.02259732511113,64671
2025-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.238887818920864,3.322278316732355,18.003127069804034,21.853855374604255,14.986906473916568,8.050097124888653,24.476214640029703,14.56162383127092,57.31299172837591,60667
2025-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.960254629864273,3.265612624151448,18.5077011705738,20.87480844972709,12.650795345361376,7.338026808615675,24.6923549289767,13.469936279610051,52.325832275700144,59441
2025-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1534773397666567,2.4654123763725018,18.943964967464527,16.0468634054455,8.693850124655393,5.280159692634607,25.33709868984714,11.41726094231233,53.003608328723786,49494
